,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
829,2001-11-26,26.671224348767204,1.5951645998124035,49.60024660980021,26.671224348767204,26.671224348767204,-1.3848859360840002,-1.3848859360840002,-1.3848859360840002,-1.3848859360840002,-1.3848859360840002,-1.3848859360840002,0.0,0.0,0.0,25.286338412683204
830,2001-12-03,26.71210809213937,0.8325224466096836,49.756513999522426,26.71210809213937,26.71210809213937,-1.787731837190753,-1.787731837190753,-1.787731837190753,-1.787731837190753,-1.787731837190753,-1.787731837190753,0.0,0.0,0.0,24.92437625494862
831,2001-12-10,26.752991835511533,0.05252089677912477,48.31764903323934,26.752991835511533,26.752991835511533,-2.254694133241689,-2.254694133241689,-2.254694133241689,-2.254694133241689,-2.254694133241689,-2.254694133241689,0.0,0.0,0.0,24.498297702269845
832,2001-12-17,26.793875578883714,0.7353003105551705,48.57616740097955,26.793875578883714,26.793875578883714,-2.5417219881046798,-2.5417219881046798,-2.5417219881046798,-2.5417219881046798,-2.5417219881046798,-2.5417219881046798,0.0,0.0,0.0,24.252153590779034
833,2001-12-24,26.895657452675948,1.3301238269707778,50.07835869099422,26.895657452675948,26.895657452675948,-2.4612424998483107,-2.4612424998483107,-2.4612424998483107,-2.4612424998483107,-2.4612424998483107,-2.4612424998483107,0.0,0.0,0.0,24.434414952827638
834,2001-12-31,26.99743932646818,0.35838987871060196,49.152473704845384,26.99743932646818,26.99743932646818,-2.0624599291951298,-2.0624599291951298,-2.0624599291951298,-2.0624599291951298,-2.0624599291951298,-2.0624599291951298,0.0,0.0,0.0,24.93497939727305
835,2002-01-07,27.099221200260427,2.0999125354998553,50.16402016241174,27.099221200260427,27.099221200260427,-1.6097343583335504,-1.6097343583335504,-1.6097343583335504,-1.6097343583335504,-1.6097343583335504,-1.6097343583335504,0.0,0.0,0.0,25.489486841926876
836,2002-01-14,27.201003074052657,2.6797741049063255,48.3373712273941,27.201003074052657,27.201003074052657,-1.3875708565439877,-1.3875708565439877,-1.3875708565439877,-1.3875708565439877,-1.3875708565439877,-1.3875708565439877,0.0,0.0,0.0,25.81343221750867
837,2002-01-21,27.302784947844906,3.3903934298236718,49.27474869370372,27.302784947844906,27.302784947844906,-1.5036140909729745,-1.5036140909729745,-1.5036140909729745,-1.5036140909729745,-1.5036140909729745,-1.5036140909729745,0.0,0.0,0.0,25.799170856871932
838,2002-01-28,27.404566821637136,1.634050901534491,49.42956377020471,27.404566821637136,27.404566821637136,-1.8312569026314551,-1.8312569026314551,-1.8312569026314551,-1.8312569026314551,-1.8312569026314551,-1.8312569026314551,0.0,0.0,0.0,25.57330991900568
839,2002-02-04,27.506348695429384,0.9292791776218223,48.86035383241634,27.506348695429384,27.506348695429384,-2.1049463211343196,-2.1049463211343196,-2.1049463211343196,-2.1049463211343196,-2.1049463211343196,-2.1049463211343196,0.0,0.0,0.0,25.401402374295063
840,2002-02-11,27.60813056922162,4.03487819498454,48.68888682983968,27.60813056922162,27.60813056922162,-2.088657509009634,-2.088657509009634,-2.088657509009634,-2.088657509009634,-2.088657509009634,-2.088657509009634,0.0,0.0,0.0,25.519473060211986
841,2002-02-18,27.709912443013863,1.87781740179474,50.62314230868368,27.709912443013863,27.709912443013863,-1.7219915534681438,-1.7219915534681438,-1.7219915534681438,-1.7219915534681438,-1.7219915534681438,-1.7219915534681438,0.0,0.0,0.0,25.98792088954572
842,2002-02-25,27.811694316806097,3.390384204449794,52.004068354301936,27.811694316806097,27.811694316806097,-1.16621621732616,-1.16621621732616,-1.16621621732616,-1.16621621732616,-1.16621621732616,-1.16621621732616,0.0,0.0,0.0,26.645478099479938
843,2002-03-04,27.913476190598328,3.535234048165548,50.79016116788392,27.913476190598328,27.913476190598328,-0.70767084603691,-0.70767084603691,-0.70767084603691,-0.70767084603691,-0.70767084603691,-0.70767084603691,0.0,0.0,0.0,27.20580534456142
844,2002-03-11,28.015258064390576,4.4950369454691215,51.11986283154594,28.015258064390576,28.015258064390576,-0.5562696927387227,-0.5562696927387227,-0.5562696927387227,-0.5562696927387227,-0.5562696927387227,-0.5562696927387227,0.0,0.0,0.0,27.458988371651852
845,2002-03-18,28.117039938182806,4.619601193585356,50.7474994759675,28.117039938182806,28.117039938182806,-0.6789236378624286,-0.6789236378624286,-0.6789236378624286,-0.6789236378624286,-0.6789236378624286,-0.6789236378624286,0.0,0.0,0.0,27.438116300320377
846,2002-03-25,28.218821811975037,3.0861141252308673,51.53250478142102,28.218821811975037,28.218821811975037,-0.8210586015012588,-0.8210586015012588,-0.8210586015012588,-0.8210586015012588,-0.8210586015012588,-0.8210586015012588,0.0,0.0,0.0,27.397763210473776
847,2002-04-01,28.320603685767285,2.124915953795849,50.141514561686726,28.320603685767285,28.320603685767285,-0.7241104730773686,-0.7241104730773686,-0.7241104730773686,-0.7241104730773686,-0.7241104730773686,-0.7241104730773686,0.0,0.0,0.0,27.596493212689918
848,2002-04-08,28.42238555955952,4.341357154429944,53.43941231544409,28.42238555955952,28.42238555955952,-0.35149709954937797,-0.35149709954937797,-0.35149709954937797,-0.35149709954937797,-0.35149709954937797,-0.35149709954937797,0.0,0.0,0.0,28.070888460010142
849,2002-04-15,28.52416743335175,2.665917390538343,52.9699815303241,28.52416743335175,28.52416743335175,0.09618892752521989,0.09618892752521989,0.09618892752521989,0.09618892752521989,0.09618892752521989,0.09618892752521989,0.0,0.0,0.0,28.62035636087697
850,2002-04-22,28.625949307143998,5.261619330429295,54.23935051027206,28.625949307143998,28.625949307143998,0.3939442596934528,0.3939442596934528,0.3939442596934528,0.3939442596934528,0.3939442596934528,0.3939442596934528,0.0,0.0,0.0,29.01989356683745
851,2002-04-29,28.727731180936228,4.886142141481879,52.82940683068656,28.727731180936228,28.727731180936228,0.51111020149697,0.51111020149697,0.51111020149697,0.51111020149697,0.51111020149697,0.51111020149697,0.0,0.0,0.0,29.238841382433197
852,2002-05-06,28.829513054728476,5.938509507950057,53.673192610012535,28.829513054728476,28.829513054728476,0.6065181871044688,0.6065181871044688,0.6065181871044688,0.6065181871044688,0.6065181871044688,0.6065181871044688,0.0,0.0,0.0,29.436031241832946
853,2002-05-13,28.931294928520707,6.705146424919375,53.530140851158805,28.931294928520707,28.931294928520707,0.818221225831248,0.818221225831248,0.818221225831248,0.818221225831248,0.818221225831248,0.818221225831248,0.0,0.0,0.0,29.749516154351955
854,2002-05-20,29.033076802312955,5.900543457298262,54.21550056939087,29.033076802312955,29.033076802312955,1.0956411694771993,1.0956411694771993,1.0956411694771993,1.0956411694771993,1.0956411694771993,1.0956411694771993,0.0,0.0,0.0,30.128717971790156
855,2002-05-27,29.134858676105186,5.661152867542259,55.46260122146301,29.134858676105186,29.134858676105186,1.2677696894348331,1.2677696894348331,1.2677696894348331,1.2677696894348331,1.2677696894348331,1.2677696894348331,0.0,0.0,0.0,30.402628365540018
856,2002-06-03,29.236640549897434,7.606633850037711,52.1578112265208,29.236640549897434,29.236640549897434,1.2623078019816882,1.2623078019816882,1.2623078019816882,1.2623078019816882,1.2623078019816882,1.2623078019816882,0.0,0.0,0.0,30.498948351879122
857,2002-06-10,29.338422423689664,6.597818584803124,54.219865989759775,29.338422423689664,29.338422423689664,1.2125237946733722,1.2125237946733722,1.2125237946733722,1.2125237946733722,1.2125237946733722,1.2125237946733722,0.0,0.0,0.0,30.550946218363038
858,2002-06-17,29.4402042974819,7.524295115225708,52.62884715152285,29.4402042974819,29.4402042974819,1.3211123758157548,1.3211123758157548,1.3211123758157548,1.3211123758157548,1.3211123758157548,1.3211123758157548,0.0,0.0,0.0,30.761316673297653
859,2002-06-24,29.541986171274146,7.551683330359256,54.47475994646535,29.541986171274146,29.541986171274146,1.6363781737862793,1.6363781737862793,1.6363781737862793,1.6363781737862793,1.6363781737862793,1.6363781737862793,0.0,0.0,0.0,31.178364345060427
860,2002-07-01,29.643768045066377,9.099302682395313,55.87215178606151,29.643768045066377,29.643768045066377,1.997062267028825,1.997062267028825,1.997062267028825,1.997062267028825,1.997062267028825,1.997062267028825,0.0,0.0,0.0,31.6408303120952
861,2002-07-08,29.745549918858625,7.70223934914516,55.22448201200518,29.745549918858625,29.745549918858625,2.2022229488325227,2.2022229488325227,2.2022229488325227,2.2022229488325227,2.2022229488325227,2.2022229488325227,0.0,0.0,0.0,31.94777286769115
862,2002-07-15,29.847331792650856,7.516114757107177,55.77639737099013,29.847331792650856,29.847331792650856,2.2042492893926324,2.2042492893926324,2.2042492893926324,2.2042492893926324,2.2042492893926324,2.2042492893926324,0.0,0.0,0.0,32.05158108204349
863,2002-07-22,29.949113666443104,7.813985253014651,56.94011610961728,29.949113666443104,29.949113666443104,2.111311809007382,2.111311809007382,2.111311809007382,2.111311809007382,2.111311809007382,2.111311809007382,0.0,0.0,0.0,32.06042547545049
864,2002-07-29,30.05089554023532,8.081959876894093,55.78263711286983,30.05089554023532,30.05089554023532,2.022323321292041,2.022323321292041,2.022323321292041,2.022323321292041,2.022323321292041,2.022323321292041,0.0,0.0,0.0,32.07321886152736
865,2002-08-05,30.15267741402757,10.395158015728077,55.46693553213285,30.15267741402757,30.15267741402757,1.9094675439771298,1.9094675439771298,1.9094675439771298,1.9094675439771298,1.9094675439771298,1.9094675439771298,0.0,0.0,0.0,32.0621449580047
866,2002-08-12,30.2544592878198,9.27470493135777,54.13878378060888,30.2544592878198,30.2544592878198,1.6851166584878965,1.6851166584878965,1.6851166584878965,1.6851166584878965,1.6851166584878965,1.6851166584878965,0.0,0.0,0.0,31.939575946307695
867,2002-08-19,30.356241161612047,7.027297475964743,57.34954694952582,30.356241161612047,30.356241161612047,1.3525591248935396,1.3525591248935396,1.3525591248935396,1.3525591248935396,1.3525591248935396,1.3525591248935396,0.0,0.0,0.0,31.708800286505586
868,2002-08-26,30.458023035404278,7.427913074604653,55.89679593160942,30.458023035404278,30.458023035404278,1.041203579581092,1.041203579581092,1.041203579581092,1.041203579581092,1.041203579581092,1.041203579581092,0.0,0.0,0.0,31.49922661498537
869,2002-09-02,30.559804909196526,6.760071623480584,56.1465620864659,30.55980490919653,30.55980490919653,0.8800283716355223,0.8800283716355223,0.8800283716355223,0.8800283716355223,0.8800283716355223,0.8800283716355223,0.0,0.0,0.0,31.439833280832048
870,2002-09-09,30.661586782988756,8.76081864253917,55.014439525502766,30.661586782988756,30.661586782988756,0.866368033031013,0.866368033031013,0.866368033031013,0.866368033031013,0.866368033031013,0.866368033031013,0.0,0.0,0.0,31.52795481601977
871,2002-09-16,30.763368656780987,5.939786864215998,55.160409684057264,30.763368656780987,30.763368656780987,0.8865717783841329,0.8865717783841329,0.8865717783841329,0.8865717783841329,0.8865717783841329,0.8865717783841329,0.0,0.0,0.0,31.64994043516512
872,2002-09-23,30.865150530573235,8.302393805255193,53.050594425922235,30.865150530573235,30.865150530573235,0.8510021739103287,0.8510021739103287,0.8510021739103287,0.8510021739103287,0.8510021739103287,0.8510021739103287,0.0,0.0,0.0,31.716152704483562
873,2002-09-30,30.96693240436547,7.413231395700062,55.665908221835025,30.96693240436547,30.96693240436547,0.7694654592921863,0.7694654592921863,0.7694654592921863,0.7694654592921863,0.7694654592921863,0.7694654592921863,0.0,0.0,0.0,31.736397863657654
874,2002-10-07,31.068714278157714,8.764544912743528,55.47914794030395,31.068714278157714,31.068714278157714,0.6830066490234251,0.6830066490234251,0.6830066490234251,0.6830066490234251,0.6830066490234251,0.6830066490234251,0.0,0.0,0.0,31.75172092718114
875,2002-10-14,31.170496151949948,5.143221855673031,55.40433500909902,31.170496151949948,31.170496151949948,0.5604535724407534,0.5604535724407534,0.5604535724407534,0.5604535724407534,0.5604535724407534,0.5604535724407534,0.0,0.0,0.0,31.7309497243907
876,2002-10-21,31.272278025742196,7.252296242360937,54.06254606721891,31.272278025742196,31.272278025742196,0.31207541404759287,0.31207541404759287,0.31207541404759287,0.31207541404759287,0.31207541404759287,0.31207541404759287,0.0,0.0,0.0,31.58435343978979
877,2002-10-28,31.374059899534426,9.125716147592984,55.04522366962272,31.374059899534426,31.374059899534426,-0.08766012528916388,-0.08766012528916388,-0.08766012528916388,-0.08766012528916388,-0.08766012528916388,-0.08766012528916388,0.0,0.0,0.0,31.28639977424526
878,2002-11-04,31.475841773326675,6.146515684693153,54.84440845570451,31.475841773326675,31.475841773326675,-0.5318327045501382,-0.5318327045501382,-0.5318327045501382,-0.5318327045501382,-0.5318327045501382,-0.5318327045501382,0.0,0.0,0.0,30.944009068776538
879,2002-11-11,31.577623647118905,7.78177406193822,54.79550204367738,31.577623647118905,31.577623647118905,-0.8756634241196423,-0.8756634241196423,-0.8756634241196423,-0.8756634241196423,-0.8756634241196423,-0.8756634241196423,0.0,0.0,0.0,30.70196022299926
880,2002-11-18,31.679405520911136,5.987332915674127,55.382849560269115,31.679405520911136,31.679405520911136,-1.0974193478424836,-1.0974193478424836,-1.0974193478424836,-1.0974193478424836,-1.0974193478424836,-1.0974193478424836,0.0,0.0,0.0,30.581986173068653
881,2002-11-25,31.781187394703384,7.735233305814126,54.93323677764713,31.781187394703384,31.781187394703384,-1.3299435674553437,-1.3299435674553437,-1.3299435674553437,-1.3299435674553437,-1.3299435674553437,-1.3299435674553437,0.0,0.0,0.0,30.45124382724804
882,2002-12-02,31.882969268495614,6.99422184025155,53.45543526146266,31.882969268495614,31.882969268495614,-1.7056483732147112,-1.7056483732147112,-1.7056483732147112,-1.7056483732147112,-1.7056483732147112,-1.7056483732147112,0.0,0.0,0.0,30.177320895280904
883,2002-12-09,31.98475114228785,6.2450344039306955,52.462019783954,31.98475114228785,31.98475114228785,-2.1767838329657883,-2.1767838329657883,-2.1767838329657883,-2.1767838329657883,-2.1767838329657883,-2.1767838329657883,0.0,0.0,0.0,29.80796730932206
884,2002-12-16,32.0865330160801,6.464236009163098,53.048790218798665,32.0865330160801,32.0865330160801,-2.51452684997446,-2.51452684997446,-2.51452684997446,-2.51452684997446,-2.51452684997446,-2.51452684997446,0.0,0.0,0.0,29.572006166105638
885,2002-12-23,32.18831488987232,5.427858658278605,53.394467513333055,32.18831488987232,32.18831488987232,-2.5039499699175742,-2.5039499699175742,-2.5039499699175742,-2.5039499699175742,-2.5039499699175742,-2.5039499699175742,0.0,0.0,0.0,29.68436491995475
886,2002-12-30,32.29009676366456,7.532829424872822,53.21547968753521,32.29009676366456,32.29009676366456,-2.146868095876924,-2.146868095876924,-2.146868095876924,-2.146868095876924,-2.146868095876924,-2.146868095876924,0.0,0.0,0.0,30.143228667787632
887,2003-01-06,32.391878637456806,6.914623778319974,53.28170706434389,32.391878637456806,32.391878637456806,-1.6804007616516243,-1.6804007616516243,-1.6804007616516243,-1.6804007616516243,-1.6804007616516243,-1.6804007616516243,0.0,0.0,0.0,30.71147787580518
888,2003-01-13,32.49366051124904,6.435219315800317,54.583279867246304,32.49366051124904,32.49366051124904,-1.4023226086614509,-1.4023226086614509,-1.4023226086614509,-1.4023226086614509,-1.4023226086614509,-1.4023226086614509,0.0,0.0,0.0,31.09133790258759
889,2003-01-20,32.59544238504129,6.900407730958073,55.58149401307274,32.59544238504129,32.59544238504129,-1.4610371499499453,-1.4610371499499453,-1.4610371499499453,-1.4610371499499453,-1.4610371499499453,-1.4610371499499453,0.0,0.0,0.0,31.134405235091343
890,2003-01-27,32.697224258833515,7.784955628985738,55.15095683975023,32.697224258833515,32.697224258833515,-1.7684307428978434,-1.7684307428978434,-1.7684307428978434,-1.7684307428978434,-1.7684307428978434,-1.7684307428978434,0.0,0.0,0.0,30.92879351593567
891,2003-02-03,32.79900613262576,8.04811242639225,53.95957900320033,32.79900613262576,32.79900613262576,-2.0721961914564258,-2.0721961914564258,-2.0721961914564258,-2.0721961914564258,-2.0721961914564258,-2.0721961914564258,0.0,0.0,0.0,30.726809941169336
892,2003-02-10,32.90078800641801,6.032418407608495,55.20836057356527,32.90078800641801,32.90078800641801,-2.118530888417205,-2.118530888417205,-2.118530888417205,-2.118530888417205,-2.118530888417205,-2.118530888417205,0.0,0.0,0.0,30.782257118000807
893,2003-02-17,33.071433954008896,5.657048262904898,53.60776957413891,33.071433954008896,33.071433954008896,-1.8085694477749081,-1.8085694477749081,-1.8085694477749081,-1.8085694477749081,-1.8085694477749081,-1.8085694477749081,0.0,0.0,0.0,31.26286450623399
894,2003-02-24,33.242079901599745,7.690740810877158,56.23234068917377,33.242079901599745,33.242079901599745,-1.2668563360325915,-1.2668563360325915,-1.2668563360325915,-1.2668563360325915,-1.2668563360325915,-1.2668563360325915,0.0,0.0,0.0,31.975223565567152
895,2003-03-03,33.41272584919059,7.649235373044606,55.145683866399615,33.41272584919059,33.41272584919059,-0.7704778661821065,-0.7704778661821065,-0.7704778661821065,-0.7704778661821065,-0.7704778661821065,-0.7704778661821065,0.0,0.0,0.0,32.64224798300849
896,2003-03-10,33.58337179678148,9.095722398865194,56.517666151380354,33.58337179678148,33.58337179678148,-0.5585780441203179,-0.5585780441203179,-0.5585780441203179,-0.5585780441203179,-0.5585780441203179,-0.5585780441203179,0.0,0.0,0.0,33.02479375266116
897,2003-03-17,33.754017744372334,9.586340219763095,56.50110298308427,33.754017744372334,33.754017744372334,-0.6466213153507613,-0.6466213153507613,-0.6466213153507613,-0.6466213153507613,-0.6466213153507613,-0.6466213153507613,0.0,0.0,0.0,33.10739642902157
898,2003-03-24,33.92466369196321,9.128026287476576,56.86609927771155,33.92466369196321,33.92466369196321,-0.8077468652768609,-0.8077468652768609,-0.8077468652768609,-0.8077468652768609,-0.8077468652768609,-0.8077468652768609,0.0,0.0,0.0,33.11691682668635
899,2003-03-31,34.09530963955407,6.832841094724886,56.440907250015435,34.09530963955407,34.09530963955407,-0.7643737144154735,-0.7643737144154735,-0.7643737144154735,-0.7643737144154735,-0.7643737144154735,-0.7643737144154735,0.0,0.0,0.0,33.33093592513859
900,2003-04-07,34.265955587144944,7.969665755954851,57.6135598803247,34.265955587144944,34.265955587144944,-0.431237357288667,-0.431237357288667,-0.431237357288667,-0.431237357288667,-0.431237357288667,-0.431237357288667,0.0,0.0,0.0,33.83471822985628
901,2003-04-14,34.4366015347358,11.2440914120837,58.0443652733091,34.4366015347358,34.4366015347358,0.022476334194359012,0.022476334194359012,0.022476334194359012,0.022476334194359012,0.022476334194359012,0.022476334194359012,0.0,0.0,0.0,34.45907786893016
902,2003-04-21,34.60724748232665,9.773721573188238,57.90291391255236,34.60724748232665,34.60724748232665,0.35641015603698295,0.35641015603698295,0.35641015603698295,0.35641015603698295,0.35641015603698295,0.35641015603698295,0.0,0.0,0.0,34.963657638363635
903,2003-04-28,34.7778934299175,12.308962915752238,58.351780291587296,34.7778934299175,34.7778934299175,0.49754039109364706,0.49754039109364706,0.49754039109364706,0.49754039109364706,0.49754039109364706,0.49754039109364706,0.0,0.0,0.0,35.27543382101114
904,2003-05-05,34.94853937750838,10.76260125478673,59.500573898860765,34.94853937750838,34.94853937750838,0.5828788264374853,0.5828788264374853,0.5828788264374853,0.5828788264374853,0.5828788264374853,0.5828788264374853,0.0,0.0,0.0,35.53141820394587
905,2003-05-12,35.11918532509923,11.726540558076612,59.93784348995651,35.11918532509923,35.11918532509923,0.7714818544553348,0.7714818544553348,0.7714818544553348,0.7714818544553348,0.7714818544553348,0.7714818544553348,0.0,0.0,0.0,35.89066717955457
906,2003-05-19,35.289831272690115,12.013251354104838,59.05100933583823,35.289831272690115,35.289831272690115,1.048909894455406,1.048909894455406,1.048909894455406,1.048909894455406,1.048909894455406,1.048909894455406,0.0,0.0,0.0,36.33874116714552
907,2003-05-26,35.460477220280964,13.436854552390843,60.49018257547679,35.460477220280964,35.460477220280964,1.2507246534257817,1.2507246534257817,1.2507246534257817,1.2507246534257817,1.2507246534257817,1.2507246534257817,0.0,0.0,0.0,36.71120187370675
908,2003-06-02,35.63112316787185,15.35758937345128,61.25316633713846,35.63112316787185,35.63112316787185,1.2726368062607751,1.2726368062607751,1.2726368062607751,1.2726368062607751,1.2726368062607751,1.2726368062607751,0.0,0.0,0.0,36.903759974132626
909,2003-06-09,35.8017691154627,13.343903003726926,59.7623545911256,35.8017691154627,35.8017691154627,1.2147035598119575,1.2147035598119575,1.2147035598119575,1.2147035598119575,1.2147035598119575,1.2147035598119575,0.0,0.0,0.0,37.016472675274656
910,2003-06-16,35.97241506305355,14.471230568137578,60.15973046379022,35.97241506305355,35.97241506305355,1.2848004373834887,1.2848004373834887,1.2848004373834887,1.2848004373834887,1.2848004373834887,1.2848004373834887,0.0,0.0,0.0,37.25721550043704
911,2003-06-23,36.14306101064444,10.67316746968221,61.78755406970349,36.14306101064444,36.14306101064444,1.570203357478579,1.570203357478579,1.570203357478579,1.570203357478579,1.570203357478579,1.570203357478579,0.0,0.0,0.0,37.71326436812301
912,2003-06-30,36.31370695823529,16.282069991359727,61.650122581483174,36.31370695823529,36.31370695823529,1.939529886543232,1.939529886543232,1.939529886543232,1.939529886543232,1.939529886543232,1.939529886543232,0.0,0.0,0.0,38.25323684477852
913,2003-07-07,36.48435290582617,15.603250536858706,62.87152620054955,36.48435290582617,36.48435290582617,2.1817925671454694,2.1817925671454694,2.1817925671454694,2.1817925671454694,2.1817925671454694,2.1817925671454694,0.0,0.0,0.0,38.66614547297164
914,2003-07-14,36.65499885341702,14.678373104493998,61.09867077884871,36.65499885341702,36.65499885341702,2.2149612805628247,2.2149612805628247,2.2149612805628247,2.2149612805628247,2.2149612805628247,2.2149612805628247,0.0,0.0,0.0,38.869960133979845
915,2003-07-21,36.825644801007904,14.62665779837881,61.81453610530417,36.825644801007904,36.825644801007904,2.1290143551218423,2.1290143551218423,2.1290143551218423,2.1290143551218423,2.1290143551218423,2.1290143551218423,0.0,0.0,0.0,38.95465915612974
916,2003-07-28,36.99629074859875,14.203608111495257,60.46454842296709,36.99629074859875,36.99629074859875,2.0375163247503734,2.0375163247503734,2.0375163247503734,2.0375163247503734,2.0375163247503734,2.0375163247503734,0.0,0.0,0.0,39.033807073349124
917,2003-08-04,37.1669366961896,16.570787697229598,62.751755414770365,37.1669366961896,37.1669366961896,1.9357025796504568,1.9357025796504568,1.9357025796504568,1.9357025796504568,1.9357025796504568,1.9357025796504568,0.0,0.0,0.0,39.10263927584006
918,2003-08-11,37.337582643780486,14.48249383078575,62.10416372170425,37.337582643780486,37.337582643780486,1.7351891822481034,1.7351891822481034,1.7351891822481034,1.7351891822481034,1.7351891822481034,1.7351891822481034,0.0,0.0,0.0,39.07277182602859
919,2003-08-18,37.508228591371335,15.185729171097321,66.099463176859,37.508228591371335,37.508228591371335,1.4151156361701336,1.4151156361701336,1.4151156361701336,1.4151156361701336,1.4151156361701336,1.4151156361701336,0.0,0.0,0.0,38.92334422754147
920,2003-08-25,37.67887453896219,15.05652758394281,62.1965056077387,37.67887453896219,37.67887453896219,1.088223765917297,1.088223765917297,1.088223765917297,1.088223765917297,1.088223765917297,1.088223765917297,0.0,0.0,0.0,38.76709830487949
921,2003-09-01,37.84952048655307,15.435131665181332,61.61715505208116,37.84952048655307,37.84952048655307,0.8958530830444874,0.8958530830444874,0.8958530830444874,0.8958530830444874,0.8958530830444874,0.8958530830444874,0.0,0.0,0.0,38.745373569597554
922,2003-09-08,38.020166434143924,14.590930662921583,61.98706740514338,38.020166434143924,38.020166434143924,0.8625291280558435,0.8625291280558435,0.8625291280558435,0.8625291280558435,0.8625291280558435,0.8625291280558435,0.0,0.0,0.0,38.882695562199764
923,2003-09-15,38.19081238173477,16.32267855540826,66.71009489678772,38.19081238173477,38.19081238173477,0.8857486681244209,0.8857486681244209,0.8857486681244209,0.8857486681244209,0.8857486681244209,0.8857486681244209,0.0,0.0,0.0,39.076561049859194
924,2003-09-22,38.36145832932566,16.480171169858515,63.560530478033094,38.36145832932566,38.36145832932566,0.8621277168734465,0.8621277168734465,0.8621277168734465,0.8621277168734465,0.8621277168734465,0.8621277168734465,0.0,0.0,0.0,39.2235860461991
925,2003-09-29,38.532104276916506,15.789415462757672,63.599078988885985,38.532104276916506,38.532104276916506,0.7850305157632983,0.7850305157632983,0.7850305157632983,0.7850305157632983,0.7850305157632983,0.7850305157632983,0.0,0.0,0.0,39.3171347926798
926,2003-10-06,38.70275022450739,13.81843618017091,64.291013194388,38.70275022450739,38.70275022450739,0.6989149982069213,0.6989149982069213,0.6989149982069213,0.6989149982069213,0.6989149982069213,0.6989149982069213,0.0,0.0,0.0,39.401665222714314
927,2003-10-13,38.87339617209824,15.20554977237342,63.436715930473646,38.87339617209824,38.87339617209824,0.5890312726134456,0.5890312726134456,0.5890312726134456,0.5890312726134456,0.5890312726134456,0.5890312726134456,0.0,0.0,0.0,39.462427444711686
928,2003-10-20,39.044042119689124,14.105329860617312,63.92539836710255,39.044042119689124,39.044042119689124,0.3685557810275307,0.3685557810275307,0.3685557810275307,0.3685557810275307,0.3685557810275307,0.3685557810275307,0.0,0.0,0.0,39.412597900716655
929,2003-10-27,39.21468806727997,17.073504717049016,63.310045198931476,39.21468806727997,39.21468806727997,-0.00848423291896747,-0.00848423291896747,-0.00848423291896747,-0.00848423291896747,-0.00848423291896747,-0.00848423291896747,0.0,0.0,0.0,39.206203834361006
930,2003-11-03,39.38533401487083,15.494232017098238,62.09219335439617,39.38533401487083,39.38533401487083,-0.4565274652637475,-0.4565274652637475,-0.4565274652637475,-0.4565274652637475,-0.4565274652637475,-0.4565274652637475,0.0,0.0,0.0,38.92880654960708
931,2003-11-10,39.555979962461706,13.748160392748881,62.37798110968454,39.555979962461706,39.555979962461706,-0.8250154041157559,-0.8250154041157559,-0.8250154041157559,-0.8250154041157559,-0.8250154041157559,-0.8250154041157559,0.0,0.0,0.0,38.73096455834595
932,2003-11-17,39.72662591005256,16.633568379868873,62.74678009013965,39.72662591005256,39.72662591005256,-1.062101171260671,-1.062101171260671,-1.062101171260671,-1.062101171260671,-1.062101171260671,-1.062101171260671,0.0,0.0,0.0,38.66452473879189
933,2003-11-24,39.89727185764344,15.267802490758385,64.93284554365594,39.89727185764344,39.89727185764344,-1.2801040370901904,-1.2801040370901904,-1.2801040370901904,-1.2801040370901904,-1.2801040370901904,-1.2801040370901904,0.0,0.0,0.0,38.61716782055325
934,2003-12-01,40.067917805234295,14.965074910305692,63.06899719917936,40.067917805234295,40.067917805234295,-1.6271543294235447,-1.6271543294235447,-1.6271543294235447,-1.6271543294235447,-1.6271543294235447,-1.6271543294235447,0.0,0.0,0.0,38.44076347581075
935,2003-12-08,40.23856375282517,14.04156929699056,62.25729472206788,40.23856375282517,40.23856375282517,-2.0945868532114646,-2.0945868532114646,-2.0945868532114646,-2.0945868532114646,-2.0945868532114646,-2.0945868532114646,0.0,0.0,0.0,38.143976899613705
936,2003-12-15,40.40920970041603,15.53418455234154,61.79150775499574,40.40920970041603,40.40920970041603,-2.475591724841745,-2.475591724841745,-2.475591724841745,-2.475591724841745,-2.475591724841745,-2.475591724841745,0.0,0.0,0.0,37.933617975574286
937,2003-12-22,40.57985564800688,14.849024112984885,63.03509425687547,40.57985564800688,40.57985564800688,-2.5349262340500607,-2.5349262340500607,-2.5349262340500607,-2.5349262340500607,-2.5349262340500607,-2.5349262340500607,0.0,0.0,0.0,38.044929413956815
938,2003-12-29,40.75050159559776,15.231051696364311,64.57641989903487,40.75050159559776,40.75050159559776,-2.2276208055461284,-2.2276208055461284,-2.2276208055461284,-2.2276208055461284,-2.2276208055461284,-2.2276208055461284,0.0,0.0,0.0,38.52288079005163
939,2004-01-05,40.92114754318861,14.290546558891979,63.64186272257739,40.92114754318861,40.92114754318861,-1.7575089377879818,-1.7575089377879818,-1.7575089377879818,-1.7575089377879818,-1.7575089377879818,-1.7575089377879818,0.0,0.0,0.0,39.16363860540063
